data/test/go_02_22_2016.obo: fmt(1.2) rel(2016-02-20) 44,127 GO Terms
data/test/goslim_metagenomics_02_22_2016.obo: fmt(1.2) rel(None) 161 GO Terms
GO:0071265	GO:0006520;GO:0009058;GO:0006790
GO:0051301	GO:0051301
GO:0052652	GO:0009058;GO:0009117
GO:0016742	GO:0016740
GO:0016743	GO:0016740
GO:0009254	GO:0006807
GO:0009252	GO:0006807;GO:0009058
GO:0009253	GO:0009056;GO:0006807
GO:0043628	GO:0016070
GO:0008616	GO:0044281;GO:0006807;GO:0009058
GO:0008615	GO:0044281;GO:0006807;GO:0009058
GO:0015159	GO:0005215
GO:0004514	GO:0016757
GO:0003989	GO:0016874
GO:0000160	GO:0000160
GO:0000162	GO:0006520;GO:0009058
GO:0000165	GO:0016310;GO:0007165;GO:0019538
GO:0004896	GO:0004872
GO:0051539	GO:0003674
GO:0051537	GO:0003674
GO:0016151	GO:0046872
GO:0030259	GO:0006629;GO:0005975
GO:0097190	GO:0007165
GO:0002831	GO:0008150
GO:0046912	GO:0016746
GO:0071973	GO:0048870
GO:0032851	GO:0008150
GO:0035725	GO:0006811
GO:0050911	GO:0008150
GO:0004308	GO:0016798
GO:0006817	GO:0006811
GO:0008716	GO:0016874
GO:0005539	GO:0003674
GO:0009095	GO:0006520;GO:0009058
GO:0006207	GO:0044281;GO:0006807;GO:0009058
GO:0006200	
GO:0050769	GO:0008150
GO:0002237	GO:0008150
GO:0004176	GO:0016887;GO:0008233
GO:0004177	GO:0008233
GO:0051607	GO:0006950;GO:0002376
GO:0008121	GO:0005215;GO:0016491
GO:0008417	GO:0016757
GO:0030091	GO:0019538
GO:0000904	GO:0000902
GO:0006419	GO:0016070;GO:0006520
GO:0006415	GO:0016043
GO:0006413	GO:0008150
GO:0006412	GO:0006412
GO:0004813	GO:0004812
GO:0004814	GO:0004812
GO:0039694	GO:0016070;GO:0016032
GO:0016661	GO:0016491
GO:0043901	GO:0008150
GO:0035434	GO:0006811
GO:0008831	GO:0016491
GO:0016423	GO:0016740
GO:0070526	GO:0016070
